4107 6
78.80	51.796981	16.111723	8.918147	8.771375	2.916313
105.30	50.351516	13.011659	5.680739	8.201248	3.192934
60.80	45.253283	7.608091	3.618806	7.544646	2.577419
74.90	43.010378	7.029000	3.254047	7.404565	2.718615
85.70	40.490982	7.659000	3.053316	7.310623	2.753435
97.40	37.893333	7.871000	2.943170	7.093403	2.823029
106.70	37.014748	11.214416	3.434363	7.228556	3.002866
124.00	32.965003	14.936094	4.010910	7.814890	3.146324
141.40	27.674752	10.190000	3.159534	6.609741	3.095530
155.50	24.862423	7.357000	2.261732	5.487239	3.064123
144.00	18.332016	7.369000	1.766378	4.339251	2.848136
189.00	13.647136	7.291000	1.806292	4.204313	3.183823
221.10	13.025605	7.365000	1.886759	4.438635	3.431598
206.20	15.045222	8.748000	3.050647	5.273072	3.418853
211.90	13.110329	4.619398	1.598470	4.359365	3.349633
175.20	26.283262	23.610000	9.552246	11.105002	4.071828
191.10	20.046084	19.380000	8.319741	9.255035	3.839822
212.60	19.493549	17.272691	7.136964	8.581688	3.866542
216.00	18.273650	15.130000	5.804864	7.703050	3.756086
215.00	17.898892	12.300000	4.304257	6.774189	3.625261
206.30	20.444210	10.611621	3.869139	6.807014	3.573784
185.10	30.995736	30.164745	12.690941	13.748760	4.637416
176.85	18.370619	9.329336	2.776089	5.645694	3.226703
167.85	17.941508	9.284000	2.472027	5.324182	3.122589
189.40	27.539383	13.380000	3.827660	7.565547	3.567281
167.00	37.807748	27.600000	9.509928	13.125824	4.417978
149.70	42.457125	31.330000	11.242828	14.868268	4.703123
137.20	35.597724	13.210000	5.044873	9.397511	3.523044
120.70	33.505801	13.594486	4.591832	8.301344	3.237645
133.10	39.201987	15.364081	5.591856	10.021143	3.567030
115.50	40.542955	10.690071	3.751454	8.509237	3.243370
97.70	39.591099	10.850000	3.516460	7.945838	2.956169
81.90	38.556252	11.720000	3.940563	8.432208	2.949089
70.80	40.590883	12.730000	4.167745	8.525022	2.872541
77.70	42.616006	13.990000	4.746531	9.151048	3.074168
81.80	41.676888	15.362594	5.743251	9.773924	3.198542
41.60	40.462315	16.739386	7.483880	9.902252	2.930923
94.50	54.570613	18.630759	10.814896	9.325168	3.186841
105.20	57.448557	11.146146	5.250896	8.920447	3.475044
60.60	57.434972	15.210011	4.951757	10.216657	3.198447
70.40	48.235472	13.963419	4.248550	8.751314	3.027053
85.90	44.545724	15.728678	4.670614	8.563656	2.895009
89.50	41.064208	12.454362	3.870908	7.137528	2.731315
105.90	36.396326	11.190000	3.264106	7.292680	2.941004
121.20	31.341254	8.895000	2.377895	5.928100	2.848434
135.50	27.461506	8.732000	2.170297	5.554209	2.904984
128.90	21.193320	8.504000	2.017968	4.619050	2.760036
191.10	18.700946	8.279000	2.005055	4.772207	3.257496
198.10	16.209857	8.167000	1.970175	4.605014	3.292025
218.30	16.902306	8.511000	2.476281	5.153245	3.486947
199.00	17.086218	7.759000	2.399161	5.097952	3.345228
185.40	14.294044	7.394287	2.217590	4.570691	3.163713
167.10	12.184134	3.662710	1.212429	3.845728	2.967038
178.00	11.560725	5.176625	1.402640	4.004425	3.063665
200.90	30.882876	32.200064	14.667019	14.710443	4.914499
207.20	16.050049	6.338020	2.117849	5.079925	3.379552
207.40	15.120299	5.903122	1.966055	4.865752	3.357406
203.00	16.127963	5.491375	1.864534	4.852190	3.325752
155.40	21.702704	17.643020	6.728435	8.624671	3.508299
158.50	19.687832	8.572531	2.445981	5.437197	3.065609
147.10	21.503012	10.010056	2.819999	5.882364	3.035160
185.10	33.076615	22.880000	7.669281	11.174982	4.139028
164.50	42.869490	28.993376	10.929086	12.620966	4.544282
147.20	44.583124	32.490000	12.521670	16.188156	4.970941
132.70	32.273557	16.500000	5.551522	9.250911	3.462950
150.60	21.677021	8.161446	2.270050	5.226755	2.962413
130.35	22.981321	4.990606	1.878244	5.018676	2.791214
113.40	24.967578	5.059868	1.860469	4.857349	2.639631
96.10	25.485199	8.012000	2.216286	5.329042	2.531343
81.00	27.049058	6.687145	2.445482	5.145369	2.334106
68.10	28.153208	6.450274	2.530936	5.512612	2.315308
55.80	28.261855	6.996047	2.755412	5.878511	2.248513
45.20	29.382433	7.531000	3.063332	6.006205	2.133059
54.80	45.838655	26.993409	9.864520	12.024073	3.442394
95.20	54.097895	19.980159	11.002743	8.939168	3.170368
102.10	52.897033	16.587587	6.318603	7.491902	3.029584
58.20	50.195328	20.435985	6.034061	10.241885	3.110682
68.50	44.768207	14.117297	4.348002	7.410695	2.678753
78.40	40.687129	12.800000	3.651296	7.570136	2.753064
85.50	33.880589	10.040000	2.936161	6.183849	2.577395
99.10	30.704622	9.688000	2.711433	5.888437	2.653484
106.20	26.636014	9.804000	2.193019	5.322028	2.617028
114.20	22.210388	9.498000	2.042607	4.511715	2.630073
125.00	25.239539	9.222000	2.393821	5.342096	2.822769
183.10	20.596932	9.049000	2.184611	5.007686	3.231159
190.85	17.161638	9.158000	2.189318	4.740963	3.260513
189.50	16.391125	8.958000	2.315355	4.801783	3.255181
183.60	17.591211	6.500259	2.176848	4.893984	3.201928
159.90	14.285031	6.652000	1.751171	4.156522	2.955714
163.90	14.270546	6.026887	1.949815	4.535682	3.008443
184.20	13.560157	6.089793	2.023384	4.601841	3.168519
185.90	20.118773	17.208000	6.589232	7.571461	3.645913
196.85	15.564501	6.237197	1.701189	4.679270	3.265687
196.00	20.140906	9.547366	2.944586	6.033657	3.407010
191.70	20.196973	8.266504	2.605411	5.751185	3.345571
152.35	17.948168	7.556596	2.627957	5.379159	3.012135
141.85	28.036404	20.990227	7.304499	10.014777	3.668153
130.35	27.310187	25.962638	10.353855	11.643667	3.913514
183.60	31.583341	31.730071	13.306354	14.180762	4.719367
161.50	41.553399	29.370000	10.989300	14.700581	4.723681
139.60	36.279465	16.770000	6.843421	10.874426	3.829388
126.70	31.409557	16.620000	5.485248	9.120547	3.401860
116.40	24.452834	9.419378	2.618557	5.667137	2.757449
129.20	31.370638	12.107439	3.803096	7.678376	3.159476
111.10	31.449078	9.403733	3.043218	6.653477	2.842080
95.80	32.999957	9.323242	2.937161	6.805737	2.766106
81.00	29.576742	9.265736	2.958283	6.397175	2.570502
68.20	30.179662	9.143754	3.163779	6.581001	2.467979
55.80	31.332880	9.153827	3.335144	6.766444	2.391092
43.90	37.130561	9.411901	3.762751	7.596212	2.451212
39.30	35.041403	9.688182	4.739560	6.532534	2.157356
94.40	54.919275	25.617868	11.970110	10.274789	3.206388
102.70	52.003745	16.282083	7.695480	8.331852	3.306948
56.00	50.077809	15.080000	4.904185	9.204672	2.856353
65.30	41.647901	11.800000	3.601545	7.381590	2.574157
72.70	37.344197	11.607355	3.512003	6.824482	2.499965
79.60	30.891165	10.840000	3.174692	5.904589	2.508444
85.70	28.233407	10.380000	2.946502	5.513603	2.494427
98.00	27.479405	10.490000	2.882634	5.531961	2.608465
110.50	25.231034	10.180000	2.768262	5.353840	2.699715
122.90	22.442113	9.980000	2.183702	4.757781	2.740657
193.00	20.898305	9.965000	2.326699	5.154804	3.324500
180.50	18.255001	8.810000	2.082224	4.735478	3.184260
173.60	15.578005	6.417000	1.514123	4.155214	3.061890
162.35	15.444401	3.800664	1.068004	3.879062	2.933124
152.20	19.212052	6.691543	2.477393	5.311108	3.010597
161.60	17.893276	6.835765	2.119308	4.968725	3.037966
170.60	18.103514	6.969446	2.361931	5.193235	3.132850
179.10	22.796168	17.032000	6.146494	7.774279	3.629605
185.35	25.502362	8.528400	2.848078	6.497880	3.394817
184.20	19.415051	7.252619	1.760592	4.905619	3.200252
181.40	26.646701	14.866611	4.561573	7.974121	3.577285
127.30	21.703044	10.496319	3.935093	6.667592	2.998359
127.60	25.563957	10.742395	4.206911	7.196292	3.092573
142.90	31.833967	23.283043	7.774627	10.938544	3.849732
176.90	21.734978	6.823758	1.743004	5.053305	3.160438
140.60	23.760130	12.858000	4.925170	7.486239	3.259439
134.60	36.786042	14.938000	6.251682	10.119748	3.708236
130.85	40.802854	16.736000	6.462246	11.196585	3.828265
114.00	28.498441	10.281662	2.788232	6.282425	2.828821
125.40	34.144731	10.651294	2.926041	7.040525	3.031468
108.00	35.212996	11.049168	3.201551	6.913697	2.864087
92.90	36.379883	11.387753	3.346390	7.530831	2.882487
80.00	36.469478	11.571115	3.839322	8.043784	2.848929
67.60	38.107484	11.723649	3.896038	8.201680	2.783041
60.30	41.831012	11.845234	3.805740	8.365952	2.751024
88.30	46.103914	12.385033	4.650304	8.979659	3.106053
44.30	40.714564	13.095074	6.021267	8.480586	2.645487
83.50	55.783074	19.532257	10.444763	8.094371	2.878818
100.10	55.765737	18.938926	7.617322	8.322787	3.131380
50.20	48.626137	15.596463	4.882646	8.125264	2.562895
63.50	45.923671	12.820000	3.679265	7.533167	2.602126
139.90	48.328471	14.119654	4.560775	9.485779	3.582742
150.70	39.471545	11.540000	3.450385	7.660268	3.317082
96.50	36.351811	11.040000	2.489601	6.257989	2.682961
108.40	30.472737	11.220000	2.953126	6.283821	2.779054
111.40	25.806937	10.960000	2.858926	5.351881	2.730827
125.10	23.533019	10.020000	2.659551	5.242895	2.816950
182.40	22.645904	7.003000	1.616210	4.930624	3.190361
189.70	21.365248	6.463000	1.574650	4.838375	3.235634
189.10	23.793248	9.218000	2.850645	6.179420	3.381766
179.60	22.985085	8.729000	2.766793	6.109682	3.304801
159.00	24.596276	15.910000	5.561918	8.362518	3.491688
161.70	29.423846	15.220000	5.125740	8.726171	3.570643
163.85	27.258548	14.220035	4.900959	8.231997	3.509177
182.70	33.862266	11.900000	4.095043	8.446213	3.657132
171.90	29.499046	8.833610	2.966694	6.882655	3.364107
170.35	25.274126	8.147107	1.999537	5.495871	3.159746
169.85	35.143494	16.854012	4.816366	9.220650	3.703809
159.60	41.565763	27.418919	8.667450	13.095466	4.391073
149.70	33.466370	14.478579	5.460463	9.390366	3.622210
142.70	32.899266	18.491867	5.429770	9.381996	3.556643
162.35	25.089915	7.682000	3.000870	6.420355	3.218871
134.00	26.778460	13.158000	4.753941	7.796450	3.252366
133.00	32.399934	15.100000	4.332964	8.296298	3.307693
116.00	37.632406	16.830000	4.946137	9.189138	3.379187
140.00	35.378562	10.348907	2.826537	7.004742	3.142478
121.50	33.805345	10.827145	2.722517	6.755373	2.967469
104.90	35.367974	11.526767	3.083426	6.999466	2.882528
91.10	40.622381	12.120072	3.188427	7.667953	2.876007
77.40	38.015231	14.682800	4.212197	8.404300	2.885769
66.60	39.921121	13.534410	3.767241	7.964772	2.728633
54.20	41.846441	14.178264	4.432554	8.614445	2.756143
42.90	41.830470	15.014266	4.859399	8.824208	2.756372
38.60	44.987397	17.988502	7.412247	8.937523	2.588477
92.30	56.926856	24.491583	11.769556	10.935468	3.494084
101.30	55.321010	15.716727	6.192015	7.415133	3.079371
50.30	52.881430	14.770055	4.598672	8.639126	2.720533
63.20	49.544581	13.790000	3.487158	7.402442	2.598338
133.35	46.267749	12.950000	3.269404	7.358465	3.122245
138.00	41.113288	12.280000	3.354010	7.232183	3.169766
92.20	35.336242	10.960000	2.949047	5.988953	2.656218
102.10	34.949197	10.310000	2.974739	6.338757	2.772334
113.50	30.158192	10.430000	2.675272	5.669783	2.780533
127.40	24.260292	5.777000	1.869050	4.838273	2.756980
179.20	24.161872	6.240000	1.575794	4.899523	3.165840
177.35	28.545192	7.371000	2.485248	6.151949	3.300316
173.00	27.356562	7.934730	2.708304	6.328821	3.298640
133.90	17.757907	8.372419	2.225821	4.912618	2.807805
154.85	19.861820	8.868821	2.861639	5.630911	3.063763
170.60	22.394042	8.819452	3.075191	6.193430	3.256616
180.70	22.163566	8.934290	3.049960	6.214877	3.326682
194.20	23.885996	8.967635	2.275086	5.744966	3.361074
155.35	11.604422	3.763120	1.139388	3.690798	2.858745
157.40	24.518476	8.982478	2.440792	5.845632	3.108427
139.35	19.788945	8.897342	3.159757	5.811485	2.973069
126.50	20.697617	8.674880	2.952393	5.732545	2.857172
126.90	38.174222	30.073462	11.271566	14.190417	4.440006
119.40	29.079825	8.158450	3.329964	6.864622	2.976614
163.00	29.054295	7.908425	2.978948	6.636569	3.280754
139.85	33.466656	13.386000	4.383644	8.504133	3.389094
119.00	33.814298	15.210000	5.094726	9.084029	3.359010
105.70	29.145446	16.876000	6.129057	9.085242	3.267630
135.20	28.766575	9.773635	2.232526	5.792123	2.932115
114.60	30.898054	11.001072	3.996643	7.668687	3.083172
100.70	33.709643	11.740270	4.229664	8.125075	3.060948
91.80	38.240871	11.962323	3.058043	7.025221	2.756306
75.90	41.002532	12.690107	3.638662	8.041776	2.817379
64.60	43.693413	13.683137	3.938603	8.459517	2.832287
53.60	44.526288	14.860328	4.767188	9.095943	2.858637
67.40	51.335624	16.301508	5.313112	9.948228	3.129606
82.40	52.837467	23.530741	11.377942	14.548792	4.313134
83.50	55.781973	19.531288	10.444223	8.096325	2.879426
97.60	53.880822	15.755114	6.321261	6.346963	2.920724
109.30	50.903994	14.760000	4.985571	8.345907	3.211795
117.40	47.888399	13.550000	4.189429	7.535754	3.100993
128.00	44.914469	12.480000	3.668191	7.212204	3.083491
135.90	42.764665	11.610000	3.306499	7.053343	3.175522
144.40	39.783782	10.860000	2.512313	6.274113	3.105201
97.50	37.869413	7.837392	2.825095	6.052605	2.684143
112.80	30.877377	5.601000	1.691563	4.896899	2.623886
109.50	39.965354	16.784000	5.159827	8.938092	3.259467
121.20	37.822072	15.168000	4.592391	8.630176	3.284187
138.40	36.392004	13.444000	4.509046	8.778289	3.433754
150.00	16.889191	4.788000	1.213874	3.959844	2.843595
137.90	12.347293	2.668000	0.766235	3.195290	2.670400
152.35	10.637156	2.270000	0.670435	3.209819	2.795184
163.85	14.181378	5.110000	1.717369	4.374376	2.990001
178.50	12.385222	4.591786	1.207881	3.938644	3.062266
178.70	14.583567	4.558696	1.311922	4.027086	3.067248
138.90	12.726798	4.556974	1.315600	3.770011	2.728655
135.00	12.404945	4.424000	1.687544	4.004805	2.718210
125.90	11.099153	4.496000	1.681731	3.724000	2.619814
119.70	9.295921	4.098000	1.143612	3.153751	2.509429
119.70	13.519854	3.725900	1.471702	3.840479	2.565756
106.90	21.288379	8.935000	3.091117	5.810310	2.713409
158.50	24.612609	6.991865	2.136441	5.496756	3.074736
138.40	36.392004	13.444000	4.509046	8.778289	3.433754
121.20	37.822072	15.168000	4.592391	8.630176	3.284187
109.50	39.965354	16.784000	5.159827	8.938092	3.259467
98.20	32.631356	9.088772	2.825641	6.321769	2.690020
109.20	31.390906	9.952566	3.595015	6.935454	2.927882
102.60	34.717358	10.323343	2.673236	6.568852	2.776458
88.60	36.463535	10.899215	2.898025	6.894638	2.734216
73.90	37.264444	12.570000	4.607871	8.223118	2.882496
74.20	39.391377	12.343472	4.000792	8.018599	2.771622
53.20	42.362829	15.970102	5.448980	9.479002	2.921213
42.70	50.267643	14.144597	5.601372	10.026992	2.960913
38.90	47.754300	17.988502	8.759738	9.116346	2.595904
94.40	54.950597	25.620234	11.965602	10.280610	3.207786
99.20	52.802188	15.870484	7.197992	8.106900	3.257020
46.80	50.097749	14.640000	4.447239	7.168199	2.514013
116.60	47.624008	13.430000	3.669982	6.933672	3.041693
125.20	44.058540	12.380000	3.533349	7.409752	3.099563
131.85	41.158429	12.277766	4.360860	7.148254	3.055033
131.60	36.257436	7.424966	2.719928	5.954435	2.870881
96.70	33.504962	5.916515	2.440930	5.616624	2.605319
110.70	31.362519	5.996000	2.420912	5.770430	2.719322
123.40	29.652060	6.666698	1.989749	5.005926	2.763669
134.50	26.834342	6.528577	1.959816	4.406035	2.804511
140.50	18.106096	5.267000	1.308310	4.019079	2.768713
126.60	14.063015	3.048000	0.930160	3.280682	2.578321
138.10	12.123818	2.634000	0.742484	3.165546	2.670521
151.60	12.254824	4.546000	1.096614	3.521839	2.822686
163.50	9.920137	2.744000	0.885674	3.451816	2.904110
172.70	13.988112	5.030230	1.871001	4.489773	3.071757
181.20	14.130494	5.092870	1.428776	4.237000	3.109457
138.70	14.403878	5.140065	1.433588	3.996915	2.748207
131.10	16.082738	4.970000	1.187667	3.839573	2.668639
119.30	13.325010	4.853282	1.850087	4.104302	2.589609
113.20	12.175256	4.676190	1.792801	3.789213	2.511496
97.60	10.346623	4.142000	1.158897	3.047154	2.285735
102.90	14.353291	5.007000	1.740365	3.875452	2.424946
90.80	22.278087	11.722800	4.209286	5.871786	2.544282
133.00	37.562687	25.710000	9.505816	12.705075	4.184722
119.80	25.229336	7.178000	2.902972	6.033508	2.858330
105.40	34.334284	15.610000	5.177443	9.092106	3.265350
92.70	28.289773	8.448293	3.374965	6.567207	2.703815
81.40	29.632354	8.717259	3.177526	6.412233	2.583663
93.30	32.916494	9.460599	3.163741	6.898707	2.763356
80.90	34.987133	9.704099	3.592026	7.481727	2.786297
75.10	39.619221	10.299526	3.251893	7.439157	2.684641
60.40	40.780176	11.010000	4.393591	8.332353	2.822548
50.50	43.379340	11.550000	5.123696	8.993453	2.892096
44.40	46.992722	12.245586	6.563711	10.051421	2.941028
44.30	48.610562	18.331441	7.320787	9.591989	2.871154
95.20	54.124881	19.971946	10.995195	8.941623	3.178336
99.60	52.601230	15.811930	8.290272	7.331363	3.170750
107.50	49.357293	14.530000	4.829171	8.256078	3.218684
113.50	44.864915	11.863988	4.109428	6.190900	2.879614
120.80	40.578228	7.290000	2.665929	5.811277	2.839121
127.60	35.835571	6.492000	2.740235	5.419085	2.820442
133.50	34.026720	9.660325	3.081168	6.348140	2.966110
138.70	32.230214	9.774661	3.072441	6.442384	3.055311
142.60	30.304343	7.132000	2.807195	5.571419	2.955826
115.20	22.945930	4.345976	1.255106	3.696772	2.518263
121.30	20.083640	3.891288	1.080754	3.664490	2.573998
114.80	17.227434	3.952996	1.236028	3.294212	2.461367
124.60	16.049506	3.026641	1.034823	3.484247	2.577232
136.10	24.906137	21.180688	7.884815	9.788347	3.589619
146.00	13.012172	5.606000	1.475345	3.972017	2.808101
154.70	11.367156	4.932000	1.434237	3.853689	2.868473
158.85	14.743111	5.058000	1.962070	4.538607	2.971322
164.40	16.077940	5.545916	1.402669	4.245349	2.981294
123.60	15.940967	5.757811	1.668043	4.202503	2.637972
117.60	15.055456	5.567000	2.078122	4.425652	2.612194
110.10	14.654626	5.468172	2.019386	4.300365	2.528984
122.10	25.056796	6.484258	2.185386	5.468116	2.786792
92.90	16.044209	5.053003	2.026557	4.232039	2.374369
82.20	13.372118	4.798224	1.621220	3.555865	2.178713
147.10	21.700920	4.741000	1.102840	4.018803	2.822037
124.70	38.261020	26.610000	9.977659	13.387134	4.252784
110.70	40.785804	29.530000	10.956194	14.414033	4.405550
98.60	41.545460	32.950000	12.496349	15.291572	4.526786
61.60	25.670090	7.482000	3.019510	5.442500	2.217584
106.60	29.376629	7.339000	3.025285	6.234002	2.802356
92.20	30.319522	8.058233	3.354198	5.893429	2.581943
79.20	33.405735	8.092378	3.006927	6.503109	2.597834
67.10	34.230708	8.513327	3.124206	6.619091	2.483774
57.00	35.658217	8.950329	3.236981	6.977160	2.448302
47.20	37.370253	11.861306	4.858865	7.399052	2.422521
41.60	43.016788	15.537468	6.612856	9.154653	2.652121
40.70	43.586218	13.086678	6.133423	6.679915	2.170396
94.50	54.709275	18.439184	10.837370	9.297186	3.169512
